,Li,Be,B,C,N,F,Na,Mg,Al,Si,P,S,Cl,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Rb,Sr,Y,Zr,Nb,Mo,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Cs,Ba,La,Ce,Pr,Nd,Pm,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi,Th,IWI,WI,CI,SI,SGP,CP,HDP,UGC,SCT,FSP,ME,DP,Calcination Temperture (℃),Calc T. (hr),Reaction Temperture (℃),H2 vol.%,O2 vol.%,CO vol.%,H2O vol.%,CO2 vol.%,CH4 vol.%,TOS (min),F/W (mg.min/ml),CO Conversion,AN (1),AW (1),atomic radius (1),electronegativity (1),m. p. (1),b. p. (1),delta_fus H (1),density (1),ionization energy (1),Surface energy (1),AN (2),AW (2),atomic radius (2),electronegativity (2),m. p. (2),b. p. (2),delta_fus H (2),density (2),ionization energy (2),Surface energy (2),AN (3),AW (3),atomic radius (3),electronegativity (3),m. p. (3),b. p. (3),delta_fus H (3),density (3),ionization energy (3),Surface energy (3),AN (4),AW (4),atomic radius (4),electronegativity (4),m. p. (4),b. p. (4),delta_fus H (4),density (4),ionization energy (4),Surface energy (4)
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.47744689753244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.199563163809884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3229899386576666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,400.0,4.0,150.0,5.7,0.0,1.3,3.1,0.5,0.0,60.0,1.165,8.85,1330.5038317457136,2894.8739506441852,106.44030653965709,93.13526822219995,117386.72442811046,215299.71095521547,855.755873600084,272.7532855078713,412.9460551610413,116.7214725122376,1567.9825265523955,3575.940950055393,80.75110011744836,52.13541900786715,83416.67041258744,183532.35473295787,823.1908264400075,255.58115182804042,260.0459820723984,61.54331416718152,25.516205153955664,63.61823005160916,0.5620024932643399,0.8203944441904732,431.9441346650573,1010.6355180598389,4.1084320197255195,6.233705816092966,2.9797436790863037,0.23901255460667328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.810472214976784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.147738586402156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.041789198621063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,400.0,4.0,101.0,5.7,0.0,1.3,3.1,0.0,0.0,60.0,1.165,5.9,2312.4188885990716,5273.702517339042,119.08957276285217,76.88792804591912,123020.6848734706,270668.6309105213,1214.0199165145125,376.92427884164863,383.5088916269345,90.76244137751355,2386.568838011325,5765.456539772325,76.12331638484399,46.08546721677042,43945.7848102775,149489.73428439902,224.66665268175578,278.57019022994257,227.90497970850564,41.9706933581302,82.30134669106398,205.19767636911547,1.8127132056006496,2.6461445644975,1393.215948991906,3259.7584024853063,13.251558606459922,20.106531533386516,9.611026251878616,0.7709240069795866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.810472214976784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.147738586402156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.041789198621063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,400.0,4.0,149.0,5.7,0.0,1.3,3.1,0.0,0.0,60.0,1.165,38.0,2312.4188885990716,5273.702517339042,119.08957276285217,76.88792804591912,123020.6848734706,270668.6309105213,1214.0199165145125,376.92427884164863,383.5088916269345,90.76244137751355,2386.568838011325,5765.456539772325,76.12331638484399,46.08546721677042,43945.7848102775,149489.73428439902,224.66665268175578,278.57019022994257,227.90497970850564,41.9706933581302,82.30134669106398,205.19767636911547,1.8127132056006496,2.6461445644975,1393.215948991906,3259.7584024853063,13.251558606459922,20.106531533386516,9.611026251878616,0.7709240069795866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.810472214976784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.147738586402156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.041789198621063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,400.0,4.0,101.0,0.0,0.0,1.3,3.1,0.0,0.0,60.0,1.165,3.61,2312.4188885990716,5273.702517339042,119.08957276285217,76.88792804591912,123020.6848734706,270668.6309105213,1214.0199165145125,376.92427884164863,383.5088916269345,90.76244137751355,2386.568838011325,5765.456539772325,76.12331638484399,46.08546721677042,43945.7848102775,149489.73428439902,224.66665268175578,278.57019022994257,227.90497970850564,41.9706933581302,82.30134669106398,205.19767636911547,1.8127132056006496,2.6461445644975,1393.215948991906,3259.7584024853063,13.251558606459922,20.106531533386516,9.611026251878616,0.7709240069795866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.810472214976784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.147738586402156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.041789198621063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,400.0,4.0,149.0,0.0,0.0,1.3,3.1,0.0,0.0,60.0,1.165,10.5,2312.4188885990716,5273.702517339042,119.08957276285217,76.88792804591912,123020.6848734706,270668.6309105213,1214.0199165145125,376.92427884164863,383.5088916269345,90.76244137751355,2386.568838011325,5765.456539772325,76.12331638484399,46.08546721677042,43945.7848102775,149489.73428439902,224.66665268175578,278.57019022994257,227.90497970850564,41.9706933581302,82.30134669106398,205.19767636911547,1.8127132056006496,2.6461445644975,1393.215948991906,3259.7584024853063,13.251558606459922,20.106531533386516,9.611026251878616,0.7709240069795866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.59417413840167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.405825861598335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,200.0,6.0,50.0,0.0,0.0,5.0,10.0,0.0,0.0,60.0,5.13,0.571,2125.071831044837,4623.673333482872,170.00574648358693,148.75502817313858,187489.29200263764,343875.2599327099,1366.8075640583836,435.6397253641915,659.5546804344204,186.42675608711522,269.06024306626847,670.8339401510946,5.926136999181103,8.650797688459772,4554.713099491301,10656.829120941191,43.322104959530826,65.73243912884787,31.42044648617544,2.520311137582768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.59417413840167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.405825861598335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,200.0,6.0,100.0,0.0,0.0,5.0,10.0,0.0,0.0,60.0,5.13,3.11,2125.071831044837,4623.673333482872,170.00574648358693,148.75502817313858,187489.29200263764,343875.2599327099,1366.8075640583836,435.6397253641915,659.5546804344204,186.42675608711522,269.06024306626847,670.8339401510946,5.926136999181103,8.650797688459772,4554.713099491301,10656.829120941191,43.322104959530826,65.73243912884787,31.42044648617544,2.520311137582768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.59417413840167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.405825861598335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,200.0,6.0,150.0,0.0,0.0,5.0,10.0,0.0,0.0,60.0,5.13,9.66,2125.071831044837,4623.673333482872,170.00574648358693,148.75502817313858,187489.29200263764,343875.2599327099,1366.8075640583836,435.6397253641915,659.5546804344204,186.42675608711522,269.06024306626847,670.8339401510946,5.926136999181103,8.650797688459772,4554.713099491301,10656.829120941191,43.322104959530826,65.73243912884787,31.42044648617544,2.520311137582768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.59417413840167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.405825861598335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,300.0,6.0,50.0,0.0,0.0,5.0,10.0,0.0,0.0,60.0,5.13,0.571,2125.071831044837,4623.673333482872,170.00574648358693,148.75502817313858,187489.29200263764,343875.2599327099,1366.8075640583836,435.6397253641915,659.5546804344204,186.42675608711522,269.06024306626847,670.8339401510946,5.926136999181103,8.650797688459772,4554.713099491301,10656.829120941191,43.322104959530826,65.73243912884787,31.42044648617544,2.520311137582768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.59417413840167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.405825861598335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,300.0,6.0,100.0,0.0,0.0,5.0,10.0,0.0,0.0,60.0,5.13,16.1,2125.071831044837,4623.673333482872,170.00574648358693,148.75502817313858,187489.29200263764,343875.2599327099,1366.8075640583836,435.6397253641915,659.5546804344204,186.42675608711522,269.06024306626847,670.8339401510946,5.926136999181103,8.650797688459772,4554.713099491301,10656.829120941191,43.322104959530826,65.73243912884787,31.42044648617544,2.520311137582768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.59417413840167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.405825861598335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,300.0,6.0,150.0,0.0,0.0,5.0,10.0,0.0,0.0,60.0,5.13,49.7,2125.071831044837,4623.673333482872,170.00574648358693,148.75502817313858,187489.29200263764,343875.2599327099,1366.8075640583836,435.6397253641915,659.5546804344204,186.42675608711522,269.06024306626847,670.8339401510946,5.926136999181103,8.650797688459772,4554.713099491301,10656.829120941191,43.322104959530826,65.73243912884787,31.42044648617544,2.520311137582768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.59417413840167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.405825861598335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,400.0,6.0,50.0,0.0,0.0,5.0,10.0,0.0,0.0,60.0,5.13,0.571,2125.071831044837,4623.673333482872,170.00574648358693,148.75502817313858,187489.29200263764,343875.2599327099,1366.8075640583836,435.6397253641915,659.5546804344204,186.42675608711522,269.06024306626847,670.8339401510946,5.926136999181103,8.650797688459772,4554.713099491301,10656.829120941191,43.322104959530826,65.73243912884787,31.42044648617544,2.520311137582768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.59417413840167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.405825861598335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,400.0,6.0,100.0,0.0,0.0,5.0,10.0,0.0,0.0,60.0,5.13,31.0,2125.071831044837,4623.673333482872,170.00574648358693,148.75502817313858,187489.29200263764,343875.2599327099,1366.8075640583836,435.6397253641915,659.5546804344204,186.42675608711522,269.06024306626847,670.8339401510946,5.926136999181103,8.650797688459772,4554.713099491301,10656.829120941191,43.322104959530826,65.73243912884787,31.42044648617544,2.520311137582768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.59417413840167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.405825861598335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,400.0,6.0,150.0,0.0,0.0,5.0,10.0,0.0,0.0,60.0,5.13,63.8,2125.071831044837,4623.673333482872,170.00574648358693,148.75502817313858,187489.29200263764,343875.2599327099,1366.8075640583836,435.6397253641915,659.5546804344204,186.42675608711522,269.06024306626847,670.8339401510946,5.926136999181103,8.650797688459772,4554.713099491301,10656.829120941191,43.322104959530826,65.73243912884787,31.42044648617544,2.520311137582768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.89997514181286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.100024858187139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,200.0,6.0,50.0,0.0,0.0,5.0,10.0,0.0,0.0,60.0,6.6,0.0,5388.1985582251455,13016.772916970252,171.8649540123538,104.04797215883042,99217.17345145614,337505.6096902061,507.2338642742982,628.9328317100731,514.545092317959,94.75797464464912,560.901963796784,1398.4677562326028,12.35404325324562,18.034063139795332,9495.076243599406,22215.977781267557,90.3123161961404,137.03047976301178,65.50127932920545,5.254018395058482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.89997514181286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.100024858187139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,200.0,6.0,100.0,0.0,0.0,5.0,10.0,0.0,0.0,60.0,6.6,6.88,5388.1985582251455,13016.772916970252,171.8649540123538,104.04797215883042,99217.17345145614,337505.6096902061,507.2338642742982,628.9328317100731,514.545092317959,94.75797464464912,560.901963796784,1398.4677562326028,12.35404325324562,18.034063139795332,9495.076243599406,22215.977781267557,90.3123161961404,137.03047976301178,65.50127932920545,5.254018395058482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.89997514181286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.100024858187139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,200.0,6.0,150.0,0.0,0.0,5.0,10.0,0.0,0.0,60.0,6.6,24.9,5388.1985582251455,13016.772916970252,171.8649540123538,104.04797215883042,99217.17345145614,337505.6096902061,507.2338642742982,628.9328317100731,514.545092317959,94.75797464464912,560.901963796784,1398.4677562326028,12.35404325324562,18.034063139795332,9495.076243599406,22215.977781267557,90.3123161961404,137.03047976301178,65.50127932920545,5.254018395058482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.89997514181286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.100024858187139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,300.0,6.0,50.0,0.0,0.0,5.0,10.0,0.0,0.0,60.0,6.6,0.0,5388.1985582251455,13016.772916970252,171.8649540123538,104.04797215883042,99217.17345145614,337505.6096902061,507.2338642742982,628.9328317100731,514.545092317959,94.75797464464912,560.901963796784,1398.4677562326028,12.35404325324562,18.034063139795332,9495.076243599406,22215.977781267557,90.3123161961404,137.03047976301178,65.50127932920545,5.254018395058482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.89997514181286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.100024858187139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,300.0,6.0,100.0,0.0,0.0,5.0,10.0,0.0,0.0,60.0,6.6,18.6,5388.1985582251455,13016.772916970252,171.8649540123538,104.04797215883042,99217.17345145614,337505.6096902061,507.2338642742982,628.9328317100731,514.545092317959,94.75797464464912,560.901963796784,1398.4677562326028,12.35404325324562,18.034063139795332,9495.076243599406,22215.977781267557,90.3123161961404,137.03047976301178,65.50127932920545,5.254018395058482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.89997514181286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.100024858187139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,300.0,6.0,150.0,0.0,0.0,5.0,10.0,0.0,0.0,60.0,6.6,35.0,5388.1985582251455,13016.772916970252,171.8649540123538,104.04797215883042,99217.17345145614,337505.6096902061,507.2338642742982,628.9328317100731,514.545092317959,94.75797464464912,560.901963796784,1398.4677562326028,12.35404325324562,18.034063139795332,9495.076243599406,22215.977781267557,90.3123161961404,137.03047976301178,65.50127932920545,5.254018395058482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
